"nh","year","villid","thanaid","agehead","sexhead","educhead","famsize","hhland","hhasset","expfd","expnfd","exptot","dmmfd","dfmfd","weight","vaccess","pcirr","rice","wheat","milk","potato","egg","oil"
74054,1,4,7,52,1,8,3,10,27405.603515625,3949.11352539062,1143.59204101562,5092.70556640625,0,1,2.01999998092651,1,0.883181810379028,9.24798107147217,6.76681566238403,9.47354221343994,6.25793838500976,1.69170391559601,40.6008949279785
74081,1,4,7,50,1,5,3,18,71186.8984375,6292.236328125,6732.98046875,13025.216796875,0,1,0.5,1,0.883181810379028,9.24798107147217,6.76681566238403,9.47354221343994,6.25793838500976,1.69170391559601,40.6008949279785
81011,1,1,8,58,1,3,4,7.51000022888184,17640,2089.25439453125,839.0849609375,2928.33935546875,0,0,0.869120597839356,1,0.97000002861023,13.984751701355,8.12017822265625,9.47354221343994,9.46322345733643,2.03004455566406,37.8941688537598
81015,1,1,8,33,1,0,6,66.25,48520,1834.70922851562,285.333984375,2120.04321289062,0,1,1.79959094524384,1,0.97000002861023,13.984751701355,8.12017822265625,9.47354221343994,9.46322345733643,2.03004455566406,37.8941688537598
81021,1,1,8,62,1,6,7,1,13570,3644.22021484375,6737.81494140625,10382.03515625,1,0,0.869120597839356,1,0.97000002861023,13.984751701355,8.12017822265625,9.47354221343994,9.46322345733643,2.03004455566406,37.8941688537598
81034,1,1,8,43,1,3,3,1,1150,3872.4228515625,4772.8603515625,8645.283203125,1,0,0.83435583114624,1,0.97000002861023,13.984751701355,8.12017822265625,9.47354221343994,9.46322345733643,2.03004455566406,37.8941688537598
81035,1,1,8,40,1,9,3,290,304334.15625,6810.123046875,2043.578125,8853.701171875,0,0,1.79959094524384,1,0.97000002861023,13.984751701355,8.12017822265625,9.47354221343994,9.46322345733643,2.03004455566406,37.8941688537598
81041,1,1,8,42,1,4,5,10,17660,3686.83178710938,399.241943359375,4086.07373046875,0,0,0.869120597839356,1,0.97000002861023,13.984751701355,8.12017822265625,9.47354221343994,9.46322345733643,2.03004455566406,37.8941688537598
81044,1,1,8,52,1,1,8,160,146197.03125,2187.71142578125,431.807373046875,2619.51879882812,0,0,0.83435583114624,1,0.97000002861023,13.984751701355,8.12017822265625,9.47354221343994,9.46322345733643,2.03004455566406,37.8941688537598
81054,1,1,8,38,1,0,5,25,33556.63671875,2353.22778320312,387.06201171875,2740.28979492188,0,0,0.83435583114624,1,0.97000002861023,13.984751701355,8.12017822265625,9.47354221343994,9.46322345733643,2.03004455566406,37.8941688537598
81071,1,1,8,36,1,0,5,5.625,10250,4043.57836914062,462.173583984375,4505.751953125,1,1,0.869120597839356,1,0.97000002861023,13.984751701355,8.12017822265625,9.47354221343994,9.46322345733643,2.03004455566406,37.8941688537598
81081,1,1,8,42,1,0,6,45,52660,3010.44360351562,500.744384765625,3511.18798828125,1,1,0.869120597839356,1,0.97000002861023,13.984751701355,8.12017822265625,9.47354221343994,9.46322345733643,2.03004455566406,37.8941688537598
82024,1,2,8,38,1,2,5,1,3330,2543.23999023438,778.18359375,3321.42358398438,0,1,1.86813187599182,1,0.990000009536743,13.5336313247681,8.12017822265625,10.8269052505493,9.157958984375,2.03004455566406,37.8941688537598
82025,1,2,8,46,1,12,6,250,238950,3377.99438476562,1855.23510742188,5233.2294921875,1,1,0.732600688934326,1,0.990000009536743,13.5336313247681,8.12017822265625,10.8269052505493,9.157958984375,2.03004455566406,37.8941688537598
82035,1,2,8,41,1,0,7,73.5,124600,2134.44702148438,1054.65625,3189.10327148438,1,1,0.732600688934326,1,0.990000009536743,13.5336313247681,8.12017822265625,10.8269052505493,9.157958984375,2.03004455566406,37.8941688537598
82041,1,2,8,52,1,0,3,125,200475,3269.72534179688,2029.36791992188,5299.09326171875,1,1,0.705128192901611,1,0.990000009536743,13.5336313247681,8.12017822265625,10.8269052505493,9.157958984375,2.03004455566406,37.8941688537598
82061,1,2,8,32,1,0,3,6,25660,2602.06616210938,607.885498046875,3209.95166015625,1,0,0.705128192901611,1,0.990000009536743,13.5336313247681,8.12017822265625,10.8269052505493,9.157958984375,2.03004455566406,37.8941688537598
82071,1,2,8,39,1,0,6,59,92680,4031.2177734375,739.83837890625,4771.05615234375,1,1,0.705128192901611,1,0.990000009536743,13.5336313247681,8.12017822265625,10.8269052505493,9.157958984375,2.03004455566406,37.8941688537598
82081,1,2,8,57,0,0,1,73.75,103150,3128.9755859375,1400.73095703125,4529.70654296875,0,1,0.705128192901611,1,0.990000009536743,13.5336313247681,8.12017822265625,10.8269052505493,9.157958984375,2.03004455566406,37.8941688537598
82091,1,2,8,40,1,0,5,1,3040,2510.75927734375,420.21923828125,2930.978515625,0,1,0.705128192901611,1,0.990000009536743,13.5336313247681,8.12017822265625,10.8269052505493,9.157958984375,2.03004455566406,37.8941688537598
82101,1,2,8,34,1,0,5,130,327730,3178.23779296875,1472.458984375,4650.69677734375,1,1,0.705128192901611,1,0.990000009536743,13.5336313247681,8.12017822265625,10.8269052505493,9.157958984375,2.03004455566406,37.8941688537598
82111,1,2,8,52,1,0,5,32.5,67240,2205.98193359375,1079.30712890625,3285.2890625,1,1,0.705128192901611,1,0.990000009536743,13.5336313247681,8.12017822265625,10.8269052505493,9.157958984375,2.03004455566406,37.8941688537598
83011,1,3,8,58,1,0,4,1,9050,4410.6103515625,656.71923828125,5067.32958984375,1,1,0.709728837013245,1,0.980000019073486,13.3080701828003,7.44349718093872,10.8269052505493,9.00532531738281,2.03004455566406,37.8941688537598
83025,1,3,8,27,0,0,3,102,62911.0859375,1897.4150390625,568.41259765625,2465.82763671875,0,0,1.30781495571136,1,0.980000019073486,13.3080701828003,7.44349718093872,10.8269052505493,9.00532531738281,2.03004455566406,37.8941688537598
83034,1,3,8,40,1,0,4,8,6075,2319.66430664062,458.451904296875,2778.1162109375,0,1,1.5119616985321,1,0.980000019073486,13.3080701828003,7.44349718093872,10.8269052505493,9.00532531738281,2.03004455566406,37.8941688537598
83041,1,3,8,54,1,0,4,7,21370,3159.42626953125,839.930908203125,3999.35717773438,0,1,0.709728837013245,1,0.980000019073486,13.3080701828003,7.44349718093872,10.8269052505493,9.00532531738281,2.03004455566406,37.8941688537598
83045,1,3,8,51,1,2,9,204,243828.671875,2383.7236328125,837.957275390625,3221.68090820312,0,0,1.30781495571136,1,0.980000019073486,13.3080701828003,7.44349718093872,10.8269052505493,9.00532531738281,2.03004455566406,37.8941688537598
83071,1,3,8,57,1,0,6,24,37175,2782.0634765625,1670.275390625,4452.3388671875,0,1,0.709728837013245,1,0.980000019073486,13.3080701828003,7.44349718093872,10.8269052505493,9.00532531738281,2.03004455566406,37.8941688537598
83091,1,3,8,42,1,0,9,5,50520,2030.94689941406,633.073120117188,2664.02001953125,1,0,0.709728837013245,1,0.980000019073486,13.3080701828003,7.44349718093872,10.8269052505493,9.00532531738281,2.03004455566406,37.8941688537598
83111,1,3,8,49,1,0,3,5.00999975204468,5006,2868.2275390625,954.120849609375,3822.34838867188,1,1,0.709728837013245,1,0.980000019073486,13.3080701828003,7.44349718093872,10.8269052505493,9.00532531738281,2.03004455566406,37.8941688537598
83121,1,3,8,44,1,5,6,1,24780,2790.634765625,832.318359375,3622.953125,1,1,0.709728837013245,1,0.980000019073486,13.3080701828003,7.44349718093872,10.8269052505493,9.00532531738281,2.03004455566406,37.8941688537598
91012,1,1,9,55,1,6,12,49,77600,2735.8798828125,939.854248046875,3675.73413085938,1,0,0.822510778903961,1,0.899999976158142,10.8269052505493,7.44349718093872,6.76681566238403,7.3263669013977,1.69170391559601,37.8941688537598
91022,1,1,9,65,1,0,3,81,194540,3734.3798828125,5018.7216796875,8753.1015625,1,1,0.822510778903961,1,0.899999976158142,10.8269052505493,7.44349718093872,6.76681566238403,7.3263669013977,1.69170391559601,37.8941688537598
91044,1,1,9,36,1,5,7,23.5,51820.2734375,2800.30151367188,762.233642578125,3562.53515625,0,0,0.935064911842346,1,0.899999976158142,10.8269052505493,7.44349718093872,6.76681566238403,7.3263669013977,1.69170391559601,37.8941688537598
91045,1,1,9,46,1,10,6,40,50385.70703125,3685.43334960938,1807.86743164062,5493.30078125,0,0,1.81818175315857,1,0.899999976158142,10.8269052505493,7.44349718093872,6.76681566238403,7.3263669013977,1.69170391559601,37.8941688537598
91052,1,1,9,42,1,0,5,1,14470,4109.0810546875,442.5498046875,4551.630859375,1,1,0.822510778903961,1,0.899999976158142,10.8269052505493,7.44349718093872,6.76681566238403,7.3263669013977,1.69170391559601,37.8941688537598
91062,1,1,9,27,1,0,3,2,14015,2994.54150390625,419.542724609375,3414.08422851562,1,1,0.822510778903961,1,0.899999976158142,10.8269052505493,7.44349718093872,6.76681566238403,7.3263669013977,1.69170391559601,37.8941688537598
91072,1,1,9,45,0,0,2,10,14940,1358.43823242188,306.198364257812,1664.63659667969,0,1,0.822510778903961,1,0.899999976158142,10.8269052505493,7.44349718093872,6.76681566238403,7.3263669013977,1.69170391559601,37.8941688537598
91082,1,1,9,46,0,0,1,1,1350,4112.87060546875,895.24951171875,5008.1201171875,0,1,0.822510778903961,1,0.899999976158142,10.8269052505493,7.44349718093872,6.76681566238403,7.3263669013977,1.69170391559601,37.8941688537598
91122,1,1,9,30,1,8,9,219,188950,5219.16943359375,14406.173828125,19625.34375,1,0,0.822510778903961,1,0.899999976158142,10.8269052505493,7.44349718093872,6.76681566238403,7.3263669013977,1.69170391559601,37.8941688537598
92014,1,2,9,44,1,10,6,25,20580,3137.998046875,853.29541015625,3991.29345703125,0,1,1.25999999046326,1,0.939999997615814,9.6991024017334,6.76681566238403,6.76681566238403,6.56320381164551,1.69170391559601,40.6008949279785
92022,1,2,9,48,1,8,5,305,144990,2431.99340820312,651.373779296875,3083.3671875,1,0,0.25,1,0.939999997615814,9.6991024017334,6.76681566238403,6.76681566238403,6.56320381164551,1.69170391559601,40.6008949279785
92024,1,2,9,48,1,0,8,45,21460,3016.13891601562,447.540283203125,3463.67919921875,0,1,1.25999999046326,1,0.939999997615814,9.6991024017334,6.76681566238403,6.76681566238403,6.56320381164551,1.69170391559601,40.6008949279785
92025,1,2,9,45,0,0,3,258,198573.5625,4109.0361328125,1009.833984375,5118.8701171875,0,0,3.56666660308838,1,0.939999997615814,9.6991024017334,6.76681566238403,6.76681566238403,6.56320381164551,1.69170391559601,40.6008949279785
92032,1,2,9,42,1,3,5,282,95180,2883.4755859375,515.3603515625,3398.8359375,0,1,0.25,1,0.939999997615814,9.6991024017334,6.76681566238403,6.76681566238403,6.56320381164551,1.69170391559601,40.6008949279785
92034,1,2,9,45,1,0,6,3,7490,2384.85131835938,600.667724609375,2985.51904296875,1,0,1.25999999046326,1,0.939999997615814,9.6991024017334,6.76681566238403,6.76681566238403,6.56320381164551,1.69170391559601,40.6008949279785
92035,1,2,9,20,1,9,3,756,442838.71875,5609.68994140625,3937.60986328125,9547.2998046875,0,0,3.56666660308838,1,0.939999997615814,9.6991024017334,6.76681566238403,6.76681566238403,6.56320381164551,1.69170391559601,40.6008949279785
92045,1,2,9,45,1,0,4,153,121860.875,3606.03588867188,1085.39721679688,4691.43310546875,0,1,3.56666660308838,1,0.939999997615814,9.6991024017334,6.76681566238403,6.76681566238403,6.56320381164551,1.69170391559601,40.6008949279785
92062,1,2,9,46,1,0,4,10,10490,3570.8486328125,570.4423828125,4141.291015625,1,0,0.25,1,0.939999997615814,9.6991024017334,6.76681566238403,6.76681566238403,6.56320381164551,1.69170391559601,40.6008949279785
92072,1,2,9,46,1,6,7,5,14975,2826.49877929688,2472.11108398438,5298.60986328125,1,0,0.25,1,0.939999997615814,9.6991024017334,6.76681566238403,6.76681566238403,6.56320381164551,1.69170391559601,40.6008949279785
92092,1,2,9,36,1,1,12,3,15500,3260.92846679688,1128.47924804688,4389.40771484375,1,0,0.25,1,0.939999997615814,9.6991024017334,6.76681566238403,6.76681566238403,6.56320381164551,1.69170391559601,40.6008949279785
92112,1,2,9,42,1,0,6,3.5,11000,2459.51196289062,625.817626953125,3085.32958984375,1,1,0.25,1,0.939999997615814,9.6991024017334,6.76681566238403,6.76681566238403,6.56320381164551,1.69170391559601,40.6008949279785
93012,1,3,9,33,1,10,4,1,53575,3891.595703125,925.86962890625,4817.46533203125,1,0,0.559284090995789,1,0.939999997615814,10.1502237319946,7.44349718093872,6.76681566238403,6.86846923828125,1.35336315631866,40.6008949279785
93014,1,3,9,60,1,5,7,9,24340.234375,2537.55590820312,2556.40600585938,5093.9619140625,0,0,0.885906040668488,1,0.939999997615814,10.1502237319946,7.44349718093872,6.76681566238403,6.86846923828125,1.35336315631866,40.6008949279785
93015,1,3,9,62,1,5,8,334,245263.234375,3617.201171875,1729.259765625,5346.4609375,0,0,2.9530200958252,1,0.939999997615814,10.1502237319946,7.44349718093872,6.76681566238403,6.86846923828125,1.35336315631866,40.6008949279785
93022,1,3,9,45,1,10,5,130,138860,4596.5625,1957.6396484375,6554.2021484375,0,1,0.559284090995789,1,0.939999997615814,10.1502237319946,7.44349718093872,6.76681566238403,6.86846923828125,1.35336315631866,40.6008949279785
93024,1,3,9,29,1,0,3,11,8424.6845703125,2778.90551757812,649.163330078125,3428.06884765625,0,0,0.885906040668488,1,0.939999997615814,10.1502237319946,7.44349718093872,6.76681566238403,6.86846923828125,1.35336315631866,40.6008949279785
93025,1,3,9,54,1,5,7,272,194627.15625,3772.01635742188,1015.02221679688,4787.03857421875,0,0,2.9530200958252,1,0.939999997615814,10.1502237319946,7.44349718093872,6.76681566238403,6.86846923828125,1.35336315631866,40.6008949279785
93032,1,3,9,36,1,9,4,180,164310,3661.52392578125,589.55859375,4251.08251953125,1,1,0.559284090995789,1,0.939999997615814,10.1502237319946,7.44349718093872,6.76681566238403,6.86846923828125,1.35336315631866,40.6008949279785
93034,1,3,9,66,1,0,5,40,30491.271484375,2244.01123046875,293.003173828125,2537.01440429688,0,0,0.885906040668488,1,0.939999997615814,10.1502237319946,7.44349718093872,6.76681566238403,6.86846923828125,1.35336315631866,40.6008949279785
93035,1,3,9,48,1,10,4,510,275140,3137.095703125,1023.48095703125,4160.57666015625,0,1,2.9530200958252,1,0.939999997615814,10.1502237319946,7.44349718093872,6.76681566238403,6.86846923828125,1.35336315631866,40.6008949279785
93054,1,3,9,66,1,2,2,20,13909.189453125,1854.107421875,218.229736328125,2072.33715820312,0,0,0.885906040668488,1,0.939999997615814,10.1502237319946,7.44349718093872,6.76681566238403,6.86846923828125,1.35336315631866,40.6008949279785
93072,1,3,9,50,1,5,6,28,16240,1947.48950195312,427.5498046875,2375.03930664062,0,1,0.559284090995789,1,0.939999997615814,10.1502237319946,7.44349718093872,6.76681566238403,6.86846923828125,1.35336315631866,40.6008949279785
93122,1,3,9,72,1,2,7,1,6130,2135.80029296875,281.78955078125,2417.58984375,0,1,0.559284090995789,1,0.939999997615814,10.1502237319946,7.44349718093872,6.76681566238403,6.86846923828125,1.35336315631866,40.6008949279785
101012,1,1,10,40,1,2,5,67,55660,3220.462890625,1132.76513671875,4353.22802734375,1,1,0.216894954442978,1,0.769999980926514,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973
101014,1,1,10,30,1,0,4,17,33732.578125,3196.30541992188,562.66064453125,3758.96606445312,0,0,1.72602736949921,1,0.769999980926514,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973
101015,1,1,10,65,0,0,6,190,81000,2912.88842773438,497.36083984375,3410.24926757812,0,1,2.92237424850464,1,0.769999980926514,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973
101022,1,1,10,32,1,8,4,41,41430,3323.18310546875,512.4169921875,3835.60009765625,1,1,0.216894954442978,1,0.769999980926514,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973
101024,1,1,10,27,1,0,3,90,82135.609375,4185.5009765625,738.48486328125,4923.98583984375,0,1,1.72602736949921,1,0.769999980926514,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973
101025,1,1,10,55,1,0,5,284,166599,3752.60522460938,832.318603515625,4584.923828125,0,0,2.92237424850464,1,0.769999980926514,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973
101034,1,1,10,62,1,0,2,25,18300,3763.70288085938,394.166748046875,4157.86962890625,0,1,1.72602736949921,1,0.769999980926514,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973
101035,1,1,10,65,1,2,3,150,93666.265625,4021.29272460938,941.038818359375,4962.33154296875,0,0,2.92237424850464,1,0.769999980926514,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973
101042,1,1,10,62,1,10,4,3,31400,5101.50244140625,2737.1767578125,7838.67919921875,1,0,0.216894954442978,1,0.769999980926514,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973
101044,1,1,10,65,1,0,6,20,29570.986328125,2579.05883789062,415.933837890625,2994.99267578125,0,0,1.72602736949921,1,0.769999980926514,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973
101102,1,1,10,36,1,4,5,59,30970,3542.5634765625,812.6943359375,4355.2578125,1,1,0.216894954442978,1,0.769999980926514,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973
102012,1,2,10,38,1,5,4,185,170735,3807.01049804688,1163.89233398438,4970.90283203125,0,1,0.158333331346512,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973
102014,1,2,10,28,1,5,3,6,12484.775390625,3798.43920898438,475.932373046875,4274.37158203125,0,0,1.89999997615814,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973
102032,1,2,10,40,1,5,5,27,51800,3171.20043945312,2101.77270507812,5272.97314453125,1,1,0.158333331346512,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973
102034,1,2,10,55,1,0,6,4,9500,3711.37255859375,1083.25439453125,4794.626953125,1,0,1.89999997615814,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973
102052,1,2,10,50,1,0,6,7,7700,3757.83837890625,1070.7353515625,4828.57373046875,1,1,0.158333331346512,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973
102054,1,2,10,36,1,0,6,10,14200,3225.74096679688,698.109619140625,3923.8505859375,0,1,1.89999997615814,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973
102062,1,2,10,50,1,0,5,210,101300,3809.44653320312,731.492919921875,4540.939453125,1,0,0.158333331346512,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973
102072,1,2,10,42,1,8,5,86,37150,2876.70874023438,484.36865234375,3361.07739257812,1,1,0.158333331346512,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973
102082,1,2,10,40,1,3,5,29,23940,3092.02856445312,410.069091796875,3502.09765625,1,0,0.158333331346512,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973
102092,1,2,10,55,1,0,5,10,10950,3889.0244140625,2436.5947265625,6325.619140625,1,1,0.158333331346512,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,43.3076210021973
103015,1,3,10,48,0,5,3,1090,593084.3125,5604.72802734375,1612.75732421875,7217.4853515625,0,0,2.89999985694885,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,23.007173538208
103034,1,3,10,60,1,0,7,48,50100,2381.14575195312,646.714111328125,3027.85986328125,1,0,1.86000001430511,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,23.007173538208
103035,1,3,10,65,1,0,5,252,165232.09375,3093.7880859375,1128.0283203125,4221.81640625,0,0,2.89999985694885,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,23.007173538208
103042,1,3,10,42,1,5,5,18,40440,4667.478515625,1592.908203125,6260.38671875,0,1,0.166666656732559,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,23.007173538208
103045,1,3,10,52,1,5,5,240,184734.0625,4730.81640625,863.85107421875,5594.66748046875,0,0,2.89999985694885,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,23.007173538208
103054,1,3,10,32,1,0,3,2,6950,2917.85083007812,445.482177734375,3363.3330078125,0,1,1.86000001430511,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,23.007173538208
103062,1,3,10,34,1,5,5,148,69409,3445.66235351562,518.338134765625,3964.00048828125,0,1,0.166666656732559,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,23.007173538208
103082,1,3,10,55,1,0,4,75,43415,2391.392578125,338.3408203125,2729.7333984375,0,1,0.166666656732559,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,23.007173538208
103122,1,3,10,45,1,0,6,27,33410,4060.54028320312,1544.30004882812,5604.84033203125,0,1,0.166666656732559,1,0.75,8.57129955291748,8.12017822265625,8.12017822265625,5.80004024505615,1.69170391559601,23.007173538208
111015,1,1,11,60,1,0,9,442,1036134.8125,4615.26904296875,896.60302734375,5511.8720703125,0,0,2.50793647766113,1,0.100000001490116,10.2630033493042,9.47354221343994,12.1802682876587,6.94478511810303,1.69170391559601,40.6008949279785
111022,1,1,11,45,1,1,7,5,15770,3332.75341796875,636.080810546875,3968.83422851562,1,1,0.166666656732559,1,0.100000001490116,10.2630033493042,9.47354221343994,12.1802682876587,6.94478511810303,1.69170391559601,40.6008949279785
111032,1,1,11,42,1,0,5,6,6705,6226.552734375,2974.8271484375,9201.3798828125,1,1,0.166666656732559,1,0.100000001490116,10.2630033493042,9.47354221343994,12.1802682876587,6.94478511810303,1.69170391559601,40.6008949279785
111042,1,1,11,32,1,5,6,8,30220,7189.06494140625,1234.94384765625,8424.0087890625,1,0,0.166666656732559,1,0.100000001490116,10.2630033493042,9.47354221343994,12.1802682876587,6.94478511810303,1.69170391559601,40.6008949279785
111045,1,1,11,46,1,5,3,60,110062.25,5001.1279296875,2267.56005859375,7268.68798828125,0,0,2.50793647766113,1,0.100000001490116,10.2630033493042,9.47354221343994,12.1802682876587,6.94478511810303,1.69170391559601,40.6008949279785
111062,1,1,11,63,1,1,8,3,16082,3140.47900390625,932.974853515625,4073.45385742188,1,1,0.166666656732559,1,0.100000001490116,10.2630033493042,9.47354221343994,12.1802682876587,6.94478511810303,1.69170391559601,40.6008949279785
111082,1,1,11,65,1,3,4,20,20315,3966.03051757812,1203.30883789062,5169.33935546875,1,1,0.166666656732559,1,0.100000001490116,10.2630033493042,9.47354221343994,12.1802682876587,6.94478511810303,1.69170391559601,40.6008949279785
111102,1,1,11,35,1,0,2,7,8775,4133.1708984375,911.82861328125,5044.99951171875,1,0,0.166666656732559,1,0.100000001490116,10.2630033493042,9.47354221343994,12.1802682876587,6.94478511810303,1.69170391559601,40.6008949279785
111112,1,1,11,30,1,0,6,6,7490,2967.02294921875,411.986328125,3379.00927734375,1,1,0.166666656732559,1,0.100000001490116,10.2630033493042,9.47354221343994,12.1802682876587,6.94478511810303,1.69170391559601,40.6008949279785
112014,1,2,11,25,1,0,3,7,27220,4036.1796875,592.0966796875,4628.2763671875,0,1,1.65517246723175,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500976,1.69170391559601,40.6008949279785
112022,1,2,11,45,1,0,9,45,45280,2739.35717773438,540.819091796875,3280.17626953125,1,1,0.451559901237488,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500976,1.69170391559601,40.6008949279785
112024,1,2,11,70,1,0,6,15,27371.767578125,2876.34765625,949.60986328125,3825.95751953125,0,0,1.65517246723175,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500976,1.69170391559601,40.6008949279785
112032,1,2,11,60,1,9,6,38,8995,3508.59375,1129.494140625,4638.087890625,0,1,0.451559901237488,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500976,1.69170391559601,40.6008949279785
112034,1,2,11,42,0,5,4,91,216876.421875,4201.17724609375,14166.328125,18367.505859375,0,0,1.65517246723175,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500976,1.69170391559601,40.6008949279785
112044,1,2,11,28,1,3,5,1,5075,3270.80810546875,691.974609375,3962.78271484375,0,1,1.65517246723175,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500976,1.69170391559601,40.6008949279785
112045,1,2,11,45,1,5,5,203,99654.8984375,5182.2978515625,4895.791015625,10078.0888671875,0,0,2.10180616378784,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500976,1.69170391559601,40.6008949279785
112052,1,2,11,55,1,5,8,235,106855,3899.20825195312,1650.93383789062,5550.14208984375,0,1,0.451559901237488,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500976,1.69170391559601,40.6008949279785
112062,1,2,11,22,1,5,2,2,4723.2373046875,3061.30737304688,543.036865234375,3604.34423828125,0,0,0.451559901237488,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500976,1.69170391559601,40.6008949279785
112072,1,2,11,40,0,0,6,10,17238.462890625,2159.74194335938,320.070556640625,2479.8125,0,0,0.451559901237488,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500976,1.69170391559601,40.6008949279785
112102,1,2,11,34,1,2,4,3,6660,2698.60595703125,458.62109375,3157.22705078125,1,1,0.451559901237488,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500976,1.69170391559601,40.6008949279785
112112,1,2,11,55,1,0,4,46,54830,4315.875,1075.923828125,5391.798828125,1,1,0.451559901237488,1,0.200000002980232,9.24798107147217,8.12017822265625,10.8269052505493,6.25793838500976,1.69170391559601,40.6008949279785
113014,1,3,11,42,1,3,6,10,17208.01171875,2312.78466796875,586.119140625,2898.90380859375,0,0,2.02173924446106,1,0.300000011920929,10.0374431610107,6.76681566238403,11.503586769104,6.79215240478516,1.52253353595734,50.7511177062988
113015,1,3,11,36,1,5,6,116,97222.2265625,4965.0380859375,4552.1494140625,9517.1875,0,0,2.78985500335693,1,0.300000011920929,10.0374431610107,6.76681566238403,11.503586769104,6.79215240478516,1.52253353595734,50.7511177062988
113025,1,3,11,27,1,8,3,1,1,6377.94921875,2140.794921875,8518.744140625,0,1,2.78985500335693,1,0.300000011920929,10.0374431610107,6.76681566238403,11.503586769104,6.79215240478516,1.52253353595734,50.7511177062988
113034,1,3,11,39,1,0,5,46,27028,3459.19604492188,959.399169921875,4418.59521484375,0,1,2.02173924446106,1,0.300000011920929,10.0374431610107,6.76681566238403,11.503586769104,6.79215240478516,1.52253353595734,50.7511177062988
113035,1,3,11,48,1,10,3,375,582927.3125,4797.22119140625,4702.93603515625,9500.1572265625,0,0,2.78985500335693,1,0.300000011920929,10.0374431610107,6.76681566238403,11.503586769104,6.79215240478516,1.52253353595734,50.7511177062988
113045,1,3,11,40,1,9,8,189,163262.953125,3637.33251953125,1243.06396484375,4880.396484375,0,1,2.78985500335693,1,0.300000011920929,10.0374431610107,6.76681566238403,11.503586769104,6.79215240478516,1.52253353595734,50.7511177062988
