"nh","year","villid","thanaid","agehead","sexhead","educhead","famsize","hhland","hhasset","expfd","expnfd","exptot","dmmfd","dfmfd","weight","vaccess","pcirr","rice","wheat","milk","potato","egg","oil"
72015,0,2,7,60,1,8,6,140,288450,4318.41943359375,891.213684082031,5209.63330078125,0,0,0.996666610240936,1,0.75,10,9,12,7,2,50
72021,0,2,7,45,1,7,4,15,31675,2651.490234375,5161.4453125,7812.9365234375,0,1,0.468214303255081,1,0.75,10,9,12,7,2,50
72024,0,2,7,45,1,0,7,1.5,5481.5,1619.11730957031,105.962730407715,1725.080078125,0,0,2.24249982833862,1,0.75,10,9,12,7,2,50
72035,0,2,7,50,1,3,5,77,114680,3668.76098632812,404.917144775391,4073.67846679688,0,0,0.996666610240936,1,0.75,10,9,12,7,2,50
72061,0,2,7,28,1,0,4,2,7500,3197.38500976562,275.648406982422,3473.033203125,0,1,0.468214303255081,1,0.75,10,9,12,7,2,50
72071,0,2,7,33,1,0,6,1,26850,2530.17993164062,611.966369628906,3142.146484375,0,1,0.468214303255081,1,0.75,10,9,12,7,2,50
72081,0,2,7,38,0,0,6,27,168090,2749.69311523438,420.142852783203,3169.83569335938,0,1,0.468214303255081,1,0.75,10,9,12,7,2,50
72091,0,2,7,31,1,0,6,21,94825,3304.25390625,728.280944824219,4032.53442382812,0,1,0.468214303255081,1,0.75,10,9,12,7,2,50
72121,0,2,7,55,1,0,4,4,29450,2719.47680664062,347.870697021484,3067.34765625,0,1,0.468214303255081,1,0.75,10,9,12,7,2,50
72131,0,2,7,27,1,0,3,8,21830,3223.38012695312,705.704406738281,3929.0849609375,0,1,0.468214303255081,1,0.75,10,9,12,7,2,50
72141,0,2,7,41,1,0,3,1,7800,3801.046875,787.193298339844,4588.240234375,0,1,0.468214303255081,1,0.75,10,9,12,7,2,50
73021,0,3,7,34,1,1,5,2,7385,2939.4345703125,433.416107177734,3372.8505859375,1,1,0.696654617786408,1,0.75,10,8,10,7,2.5,48
73031,0,3,7,50,1,1,7,1,2185,1767.66003417969,210.849578857422,1978.50964355469,1,0,0.696654617786408,1,0.75,10,8,10,7,2.5,48
73044,0,3,7,32,1,0,3,3,10710,2998.09008789062,1490.31604003906,4488.40673828125,0,0,1.43143463134766,1,0.75,10,8,10,7,2.5,48
73051,0,3,7,32,1,0,5,3,13430,2450.46166992188,210.324340820312,2660.78588867188,0,1,0.696654617786408,1,0.75,10,8,10,7,2.5,48
73064,0,3,7,65,1,0,8,24,40660,2811.79223632812,735.223388671875,3547.01586914062,0,0,1.43143463134766,1,0.75,10,8,10,7,2.5,48
73091,0,3,7,25,1,0,2,1,1280,3032.75,987.639709472656,4020.3896484375,0,1,0.696654617786408,1,0.75,10,8,10,7,2.5,48
73111,0,3,7,31,1,0,5,5,16050,2538.84497070312,430.727478027344,2969.57250976562,0,1,0.696654617786408,1,0.75,10,8,10,7,2.5,48
73121,0,3,7,52,1,0,4,4,7700,2815.45849609375,445.551605224609,3261.01000976562,0,1,0.696654617786408,1,0.75,10,8,10,7,2.5,48
73131,0,3,7,55,1,0,4,1,250,2957.65356445312,485.124176025391,3442.77807617188,0,1,0.696654617786408,1,0.75,10,8,10,7,2.5,48
73141,0,3,7,58,1,0,14,240,282350,3337.26342773438,640.428588867188,3977.69189453125,0,1,0.696654617786408,1,0.75,10,8,10,7,2.5,48
81011,0,1,8,48,1,5,6,7.51000022888184,17640,4098.544921875,830.111877441406,4928.65576171875,0,0,0.869120597839356,1,0.400000005960464,8.5,6.5,10,9,2.5,56
81015,0,1,8,26,1,0,4,66.25,48520,2965.79321289062,322.861083984375,3288.65405273438,0,0,1.79959094524384,1,0.400000005960464,8.5,6.5,10,9,2.5,56
81021,0,1,8,48,1,7,5,1,13570,2896.81787109375,712.607116699219,3609.4248046875,1,0,0.869120597839356,1,0.400000005960464,8.5,6.5,10,9,2.5,56
81034,0,1,8,32,1,2,5,1,1150,2776.26611328125,203.684844970703,2979.95092773438,0,0,0.83435583114624,1,0.400000005960464,8.5,6.5,10,9,2.5,56
81035,0,1,8,30,1,8,3,312.5,202270,5493.60986328125,994.679931640625,6488.29248046875,0,0,1.79959094524384,1,0.400000005960464,8.5,6.5,10,9,2.5,56
81041,0,1,8,30,1,4,4,10,17660,2291.89282226562,1029.4541015625,3321.3466796875,1,1,0.869120597839356,1,0.400000005960464,8.5,6.5,10,9,2.5,56
81044,0,1,8,40,1,0,8,50,26910,2070.55810546875,198.039199829102,2268.59765625,0,0,0.83435583114624,1,0.400000005960464,8.5,6.5,10,9,2.5,56
81054,0,1,8,29,1,0,4,20,19160,3171.39038085938,747.670593261719,3919.06103515625,0,0,0.83435583114624,1,0.400000005960464,8.5,6.5,10,9,2.5,56
81071,0,1,8,27,1,0,3,5.625,10250,3032.75,358.937835693359,3391.68823242188,1,1,0.869120597839356,1,0.400000005960464,8.5,6.5,10,9,2.5,56
81081,0,1,8,38,1,0,7,45,52660,2090.74072265625,238.367660522461,2329.10864257812,1,1,0.869120597839356,1,0.400000005960464,8.5,6.5,10,9,2.5,56
82024,0,2,8,28,1,0,4,1,3330,3565.64721679688,553.395935058594,4119.04296875,0,0,1.86813187599182,1,0.990000009536743,8.5,6.5,12,9,2.5,56
82025,0,2,8,40,1,12,5,250,238950,5757.02587890625,1659.07678222656,7416.10302734375,0,0,0.732600688934326,1,0.990000009536743,8.5,6.5,12,9,2.5,56
82035,0,2,8,35,1,0,6,73.5,124600,2908.5517578125,534.239440917969,3442.79125976562,0,0,0.732600688934326,1,0.990000009536743,8.5,6.5,12,9,2.5,56
82041,0,2,8,46,1,0,8,125,200475,3381.61083984375,675.6376953125,4057.248046875,1,1,0.705128192901611,1,0.990000009536743,8.5,6.5,12,9,2.5,56
82061,0,2,8,22,1,0,5,6,25660,3865.25634765625,557.775939941406,4423.03271484375,1,1,0.705128192901611,1,0.990000009536743,8.5,6.5,12,9,2.5,56
82071,0,2,8,30,1,0,9,59,92680,2971.13232421875,1676.00231933594,4647.134765625,1,0,0.705128192901611,1,0.990000009536743,8.5,6.5,12,9,2.5,56
82081,0,2,8,50,0,0,4,73.75,103150,2603.83276367188,263.237182617188,2867.06958007812,0,1,0.705128192901611,1,0.990000009536743,8.5,6.5,12,9,2.5,56
82091,0,2,8,32,1,1,4,1,3040,4401.81982421875,1227.12622070312,5628.9453125,0,1,0.705128192901611,1,0.990000009536743,8.5,6.5,12,9,2.5,56
82101,0,2,8,23,1,3,5,130,327730,3944.30859375,1239.94128417969,5184.2509765625,0,1,0.705128192901611,1,0.990000009536743,8.5,6.5,12,9,2.5,56
82111,0,2,8,45,1,0,5,32.5,67240,2839.95336914062,1489.96179199219,4329.9150390625,1,0,0.705128192901611,1,0.990000009536743,8.5,6.5,12,9,2.5,56
83011,0,3,8,45,1,1,4,1,9050,3483.32983398438,438.57421875,3921.90405273438,0,1,0.709728837013245,1,0.400000005960464,8,7,10,9,2.5,56
83025,0,3,8,25,1,0,3,167.5,87951,3894.86010742188,590.045104980469,4484.90478515625,0,0,1.30781495571136,1,0.400000005960464,8,7,10,9,2.5,56
83034,0,3,8,32,1,0,4,8,6075,2271.01782226562,301.977386474609,2572.9951171875,0,0,1.5119616985321,1,0.400000005960464,8,7,10,9,2.5,56
83041,0,3,8,42,1,0,4,7,21370,4022.72607421875,371.357391357422,4394.0830078125,0,1,0.709728837013245,1,0.400000005960464,8,7,10,9,2.5,56
83071,0,3,8,45,1,0,6,24,37175,2918.66088867188,542.643249511719,3461.30395507812,0,1,0.709728837013245,1,0.400000005960464,8,7,10,9,2.5,56
83091,0,3,8,38,1,0,6,5,50520,3008.19921875,4059.36938476562,7067.568359375,1,1,0.709728837013245,1,0.400000005960464,8,7,10,9,2.5,56
83111,0,3,8,45,1,0,8,5.00999975204468,5006,2277.38793945312,315.704010009766,2593.09204101562,1,0,0.709728837013245,1,0.400000005960464,8,7,10,9,2.5,56
83121,0,3,8,30,1,4,6,1,24780,3103.5146484375,1553.31164550781,4656.82568359375,1,0,0.709728837013245,1,0.400000005960464,8,7,10,9,2.5,56
91012,0,1,9,52,1,7,13,49,77600,2526.9873046875,1630.640625,4157.6279296875,1,0,0.822510778903961,1,0.949999988079071,10,9,10,10,2,56
91022,0,1,9,62,1,0,5,81,194540,3540.79248046875,1211.67248535156,4752.46533203125,1,1,0.822510778903961,1,0.949999988079071,10,9,10,10,2,56
91044,0,1,9,27,1,7,5,2,9885,3750.21142578125,3389.08666992188,7139.29833984375,0,0,0.935064911842346,1,0.949999988079071,10,9,10,10,2,56
91052,0,1,9,41,1,0,7,1,14470,3258.9521484375,262.540008544922,3521.49194335938,0,1,0.822510778903961,1,0.949999988079071,10,9,10,10,2,56
91062,0,1,9,42,1,0,4,2,14015,4276.17724609375,699.654418945312,4975.83154296875,0,1,0.822510778903961,1,0.949999988079071,10,9,10,10,2,56
91072,0,1,9,38,0,0,3,10,14940,3552.65014648438,479.500610351562,4032.15063476562,0,1,0.822510778903961,1,0.949999988079071,10,9,10,10,2,56
91082,0,1,9,35,0,0,3,1,1350,3301.365234375,1698.92346191406,5000.28857421875,0,1,0.822510778903961,1,0.949999988079071,10,9,10,10,2,56
91122,0,1,9,22,1,7,7,219,188950,4463.34130859375,1787.91564941406,6251.2568359375,1,0,0.822510778903961,1,0.949999988079071,10,9,10,10,2,56
92014,0,2,9,48,1,10,6,25,20580,2761.42016601562,792.613220214844,3554.033203125,0,0,1.25999999046326,1,0.600000023841858,10.5,8,8,10,2.5,56
92022,0,2,9,40,1,8,6,305,144990,2641.09228515625,510.189117431641,3151.28100585938,1,1,0.25,1,0.600000023841858,10.5,8,8,10,2.5,56
92024,0,2,9,41,1,0,6,45,21460,2196,719.250671386719,2915.2509765625,0,0,1.25999999046326,1,0.600000023841858,10.5,8,8,10,2.5,56
92025,0,2,9,33,0,0,5,256.25,167925,3147.1279296875,711.034118652344,3858.162109375,0,0,3.56666660308838,1,0.600000023841858,10.5,8,8,10,2.5,56
92032,0,2,9,33,1,3,5,282,95180,2014.99353027344,481.988464355469,2496.98193359375,0,1,0.25,1,0.600000023841858,10.5,8,8,10,2.5,56
92034,0,2,9,42,1,0,5,3,7490,1757.26208496094,332.679992675781,2089.94189453125,0,0,1.25999999046326,1,0.600000023841858,10.5,8,8,10,2.5,56
92035,0,2,9,64,1,10,10,4618,2378014,6400.546875,1877.21374511719,8277.7607421875,0,0,3.56666660308838,1,0.600000023841858,10.5,8,8,10,2.5,56
92062,0,2,9,34,1,0,5,10,10490,3244.17578125,871.839477539062,4116.0146484375,1,0,0.25,1,0.600000023841858,10.5,8,8,10,2.5,56
92072,0,2,9,35,1,6,6,5,14975,2378.83129882812,831.063293457031,3209.89453125,1,1,0.25,1,0.600000023841858,10.5,8,8,10,2.5,56
92092,0,2,9,60,1,0,9,3,15500,1615.73364257812,438.539001464844,2054.2724609375,1,0,0.25,1,0.600000023841858,10.5,8,8,10,2.5,56
92112,0,2,9,35,1,0,7,3.5,11000,2299.93872070312,505.701324462891,2805.63940429688,1,1,0.25,1,0.600000023841858,10.5,8,8,10,2.5,56
93012,0,3,9,30,1,12,3,1,53575,4329.61181640625,2022.7734375,6352.38525390625,1,0,0.559284090995789,1,0.5,10,8,8,8,2,48
93014,0,3,9,59,1,5,7,8,11440,3067.40991210938,263.221282958984,3330.63110351562,0,0,0.885906040668488,1,0.5,10,8,8,8,2,48
93015,0,3,9,56,1,7,7,1172,630875,3823.74047851562,1157.67749023438,4981.41748046875,0,0,2.9530200958252,1,0.5,10,8,8,8,2,48
93022,0,3,9,36,1,12,5,130,138860,2661.88818359375,533.482299804688,3195.37060546875,1,0,0.559284090995789,1,0.5,10,8,8,8,2,48
93024,0,3,9,25,1,0,2,11,15270,4455.9765625,607.1064453125,5063.08251953125,0,0,0.885906040668488,1,0.5,10,8,8,8,2,48
93025,0,3,9,52,1,6,8,318,151610,2514.47485351562,443.67724609375,2958.15185546875,0,0,2.9530200958252,1,0.5,10,8,8,8,2,48
93032,0,3,9,32,1,9,3,180,164310,3413.77905273438,863.282958984375,4277.06201171875,1,0,0.559284090995789,1,0.5,10,8,8,8,2,48
93034,0,3,9,54,1,0,5,1,16635,2575.23779296875,216.007965087891,2791.24584960938,0,0,0.885906040668488,1,0.5,10,8,8,8,2,48
93035,0,3,9,38,1,10,4,510,275140,3138.896484375,945.843627929688,4084.740234375,0,0,2.9530200958252,1,0.5,10,8,8,8,2,48
93054,0,3,9,62,1,0,2,5,3720,3082.26416015625,770.734802246094,3852.99926757812,0,0,0.885906040668488,1,0.5,10,8,8,8,2,48
93072,0,3,9,44,1,5,4,28,16240,2451.17993164062,412.771026611328,2863.951171875,0,1,0.559284090995789,1,0.5,10,8,8,8,2,48
93122,0,3,9,70,1,2,4,1,6130,3587.310546875,1092.75671386719,4680.0673828125,0,1,0.559284090995789,1,0.5,10,8,8,8,2,48
101012,0,1,10,38,1,0,6,67,55660,2400.20483398438,246.779113769531,2646.98413085938,1,0,0.206050232052803,1,0,10,8,10,10,2.25,50
101014,0,1,10,30,1,0,4,7,14000,2322.21997070312,138.190307617188,2460.41015625,0,0,2.04965758323669,1,0,10,8,10,10,2.25,50
101015,0,1,10,62,1,2,9,190,81000,2809.38549804688,275.924194335938,3085.3095703125,0,0,2.77625584602356,1,0,10,8,10,10,2.25,50
101022,0,1,10,28,1,5,3,41,41430,1883.193359375,432.997314453125,2316.1904296875,1,0,0.206050232052803,1,0,10,8,10,10,2.25,50
101025,0,1,10,45,1,0,6,193,104550,3206.05004882812,469.199981689453,3675.25,0,0,2.77625584602356,1,0,10,8,10,10,2.25,50
101034,0,1,10,54,1,0,2,25,18300,3240.71020507812,234.187591552734,3474.89770507812,0,0,2.04965758323669,1,0,10,8,10,10,2.25,50
101035,0,1,10,60,1,0,4,68,41900,4282.0859375,533.256225585938,4815.341796875,0,0,2.77625584602356,1,0,10,8,10,10,2.25,50
101042,0,1,10,59,1,10,8,3,31400,3443.15625,2043.16003417969,5486.31640625,1,0,0.206050232052803,1,0,10,8,10,10,2.25,50
101044,0,1,10,60,1,0,5,24,15800,2432.38891601562,258.899749755859,2691.28857421875,0,0,2.04965758323669,1,0,10,8,10,10,2.25,50
101102,0,1,10,30,1,0,5,59,30970,2946.09985351562,381.378936767578,3327.478515625,1,0,0.206050232052803,1,0,10,8,10,10,2.25,50
102012,0,2,10,65,1,0,12,185,170735,3317.5244140625,1266.07385253906,4583.59814453125,1,0,0.158333331346512,1,0.800000011920929,10,1,12,8,2,50
102014,0,2,10,27,1,6,2,2,7350,4072.55029296875,2000.11865234375,6072.66845703125,0,0,1.89999997615814,1,0.800000011920929,10,1,12,8,2,50
102032,0,2,10,34,1,4,7,27,51800,2443.53051757812,650.965209960938,3094.49609375,1,0,0.158333331346512,1,0.800000011920929,10,1,12,8,2,50
102034,0,2,10,40,1,0,7,4,9500,2017.70715332031,163.418975830078,2181.12622070312,0,0,1.89999997615814,1,0.800000011920929,10,1,12,8,2,50
102052,0,2,10,42,1,0,6,7,7700,2411.75830078125,214.12646484375,2625.884765625,1,0,0.158333331346512,1,0.800000011920929,10,1,12,8,2,50
102054,0,2,10,33,1,0,5,10,14200,2925.30419921875,375.806793212891,3301.11083984375,0,0,1.89999997615814,1,0.800000011920929,10,1,12,8,2,50
102062,0,2,10,52,1,0,5,210,101300,4297.83984375,741.721069335938,5039.56103515625,1,0,0.158333331346512,1,0.800000011920929,10,1,12,8,2,50
102072,0,2,10,37,1,9,4,86,37150,2868.11499023438,398.191864013672,3266.306640625,1,0,0.158333331346512,1,0.800000011920929,10,1,12,8,2,50
102082,0,2,10,42,1,3,3,29,23940,3494.88305664062,628.877197265625,4123.76025390625,1,0,0.158333331346512,1,0.800000011920929,10,1,12,8,2,50
102092,0,2,10,42,1,0,5,10,10950,2894.10986328125,331.215698242188,3225.3251953125,1,0,0.158333331346512,1,0.800000011920929,10,1,12,8,2,50
103015,0,3,10,38,0,8,5,504,424805,3167.92358398438,5206.9921875,8374.916015625,0,0,2.89999985694885,1,0,10,9.5,10,8.5,2.5,55
103034,0,3,10,58,1,6,12,48,50100,2740.17895507812,418.774810791016,3158.95361328125,0,0,1.86000001430511,1,0,10,9.5,10,8.5,2.5,55
103035,0,3,10,60,1,6,5,375,182880,4644.43994140625,1060.76354980469,5705.203125,0,0,2.89999985694885,1,0,10,9.5,10,8.5,2.5,55
103042,0,3,10,32,1,5,5,18,40440,4353.2958984375,499.996826171875,4853.29248046875,0,1,0.166666656732559,1,0,10,9.5,10,8.5,2.5,55
103054,0,3,10,29,1,0,2,2,6950,4895.724609375,546.911804199219,5442.6357421875,0,0,1.86000001430511,1,0,10,9.5,10,8.5,2.5,55
103062,0,3,10,26,1,5,4,148,69409,3158.392578125,1403.21496582031,4561.607421875,0,1,0.166666656732559,1,0,10,9.5,10,8.5,2.5,55
103082,0,3,10,50,1,0,5,75,43415,3445.20434570312,410.273529052734,3855.47778320312,0,1,0.166666656732559,1,0,10,9.5,10,8.5,2.5,55
103122,0,3,10,36,1,5,6,27,33410,2983.6484375,187.346481323242,3170.99536132812,0,1,0.166666656732559,1,0,10,9.5,10,8.5,2.5,55
111015,0,1,11,48,1,3,12,603,423950,4484.13720703125,2995.92553710938,7480.06396484375,0,0,2.50793647766113,1,0,10,9,12,10,3,55
111022,0,1,11,40,1,1,5,5,15770,3844.20190429688,841.233764648438,4685.43603515625,1,0,0.166666656732559,1,0,10,9,12,10,3,55
111032,0,1,11,35,1,1,7,6,6705,2064.74584960938,309.130645751953,2373.87670898438,1,0,0.166666656732559,1,0,10,9,12,10,3,55
111042,0,1,11,26,1,3,4,8,30220,3275.3701171875,554.428100585938,3829.79809570312,1,0,0.166666656732559,1,0,10,9,12,10,3,55
111062,0,1,11,48,1,2,6,3,16082,2839.23168945312,392.140228271484,3231.3720703125,1,0,0.166666656732559,1,0,10,9,12,10,3,55
111082,0,1,11,55,1,3,4,20,20315,2803.12744140625,390.843841552734,3193.97143554688,1,0,0.166666656732559,1,0,10,9,12,10,3,55
111102,0,1,11,25,1,0,3,7,8775,3660.96264648438,984.71826171875,4645.6806640625,1,0,0.166666656732559,1,0,10,9,12,10,3,55
111112,0,1,11,32,1,0,4,6,7490,3037.08227539062,172.460525512695,3209.54248046875,1,0,0.166666656732559,1,0,10,9,12,10,3,55
112014,0,2,11,56,1,0,8,7,27220,3200.77514648438,866.23193359375,4067.00708007812,0,0,1.96551728248596,1,0.800000011920929,10,9.5,15,10,3,55
112022,0,2,11,35,1,2,6,45,45280,3601.75122070312,1047.63000488281,4649.380859375,1,1,0.428981930017471,1,0.800000011920929,10,9.5,15,10,3,55
112024,0,2,11,66,1,0,6,35,31625,2021.83312988281,143.142059326172,2164.97534179688,0,0,1.96551728248596,1,0.800000011920929,10,9.5,15,10,3,55
112032,0,2,11,60,1,0,6,38,8995,2391.53979492188,222.0712890625,2613.61108398438,0,1,0.428981930017471,1,0.800000011920929,10,9.5,15,10,3,55
112034,0,2,11,42,1,8,5,45,57075,3773.86303710938,1578.37353515625,5352.2373046875,0,0,1.96551728248596,1,0.800000011920929,10,9.5,15,10,3,55
112044,0,2,11,24,1,3,3,1,5075,2670.39526367188,300.644958496094,2971.04028320312,0,0,1.96551728248596,1,0.800000011920929,10,9.5,15,10,3,55
112052,0,2,11,55,1,5,8,235,106855,2456.52758789062,177.503021240234,2634.03051757812,0,1,0.428981930017471,1,0.800000011920929,10,9.5,15,10,3,55
112062,0,2,11,38,1,3,6,18,27580,2951.87670898438,310.764984130859,3262.6416015625,0,1,0.428981930017471,1,0.800000011920929,10,9.5,15,10,3,55
112072,0,2,11,37,1,0,6,3,6245,2542.03735351562,322.352691650391,2864.38989257812,0,1,0.428981930017471,1,0.800000011920929,10,9.5,15,10,3,55
112102,0,2,11,32,1,5,3,3,6660,2911.44018554688,337.814819335938,3249.25561523438,0,1,0.428981930017471,1,0.800000011920929,10,9.5,15,10,3,55
112112,0,2,11,52,1,2,6,46,54830,2736.69555664062,516.254150390625,3252.94921875,0,1,0.428981930017471,1,0.800000011920929,10,9.5,15,10,3,55
113014,0,3,11,35,1,4,6,2,3015,2891.94409179688,226.973526000977,3118.91748046875,0,0,1.92065227031708,1,0.0500000007450581,10,9.5,14,10,2.75,55
113015,0,3,11,28,1,6,10,303,165885,4150.53515625,2448.0078125,6598.5439453125,0,0,2.65036225318909,1,0.0500000007450581,10,9.5,14,10,2.75,55
113025,0,3,11,60,1,9,2,1,1,4043.22241210938,10297.3291015625,14340.5517578125,0,0,2.65036225318909,1,0.0500000007450581,10,9.5,14,10,2.75,55
113034,0,3,11,36,1,2,5,46,27028,3143.39575195312,690.870910644531,3834.26635742188,0,0,1.92065227031708,1,0.0500000007450581,10,9.5,14,10,2.75,55
113035,0,3,11,42,1,10,4,462,157150,4401.81982421875,20683.701171875,25085.51953125,0,0,2.65036225318909,1,0.0500000007450581,10,9.5,14,10,2.75,55
113052,0,3,11,26,1,2,2,3,4503,3760.6103515625,421.402862548828,4182.01318359375,1,0,0.13142292201519,1,0.0500000007450581,10,9.5,14,10,2.75,55
113062,0,3,11,32,1,3,6,14,27440,3104.9580078125,613.370178222656,3718.328125,1,0,0.13142292201519,1,0.0500000007450581,10,9.5,14,10,2.75,55
113082,0,3,11,24,1,6,6,8,15240,2599.5,335.215850830078,2934.71557617188,1,0,0.13142292201519,1,0.0500000007450581,10,9.5,14,10,2.75,55
113092,0,3,11,32,1,2,4,6,11875,3608.97265625,629.744506835938,4238.716796875,1,0,0.13142292201519,1,0.0500000007450581,10,9.5,14,10,2.75,55
113102,0,3,11,24,1,2,2,2,4965,3933.90991210938,325.321990966797,4259.23193359375,1,0,0.13142292201519,1,0.0500000007450581,10,9.5,14,10,2.75,55
121014,0,1,12,50,1,0,10,10,16570,2795.32934570312,222.292190551758,3017.62158203125,0,0,2.21782183647156,1,0.25,9,7,16,8,2.5,56
121024,0,1,12,20,1,0,6,1,1185,2810.34838867188,530.095336914062,3340.44360351562,0,0,2.21782183647156,1,0.25,9,7,16,8,2.5,56
121034,0,1,12,41,1,6,14,8,9500,1775.08703613281,357.950653076172,2133.03759765625,0,0,2.21782183647156,1,0.25,9,7,16,8,2.5,56
121035,0,1,12,47,1,4,8,129,92005,4138.20361328125,3305.99096679688,7444.1943359375,0,0,2.17821764945984,1,0.25,9,7,16,8,2.5,56
121052,0,1,12,65,1,2,9,206,64945,3474.66528320312,865.084838867188,4339.75,1,0,0.198019802570343,1,0.25,9,7,16,8,2.5,56
121092,0,1,12,38,1,2,6,1,9036,3679.736328125,588.380798339844,4268.11669921875,1,0,0.198019802570343,1,0.25,9,7,16,8,2.5,56
121102,0,1,12,31,1,3,4,7,8300,3089.07250976562,534.467163085938,3623.53955078125,1,0,0.198019802570343,1,0.25,9,7,16,8,2.5,56
122015,0,2,12,75,1,0,9,179,130647,3409.34399414062,771.536499023438,4180.8798828125,0,0,1.78453052043915,1,0.129999995231628,9,7.5,16,8,2.5,56
122022,0,2,12,27,1,0,3,8,10315,2426.19995117188,458.262817382812,2884.46264648438,1,0,0.343545943498611,1,0.129999995231628,9,7.5,16,8,2.5,56
122025,0,2,12,65,1,0,10,260.5,88580,3034.48291015625,708.111572265625,3742.59423828125,0,0,1.78453052043915,1,0.129999995231628,9,7.5,16,8,2.5,56
122034,0,2,12,60,1,0,10,48,59460,4005.82958984375,2490.83154296875,6496.6611328125,0,0,1.97348058223724,1,0.129999995231628,9,7.5,16,8,2.5,56
122062,0,2,12,50,1,2,8,28,9525,1581.36254882812,340.355133056641,1921.71752929688,1,0,0.343545943498611,1,0.129999995231628,9,7.5,16,8,2.5,56
122122,0,2,12,25,1,0,3,28,10225,3373.5732421875,548.881042480469,3922.45434570312,1,0,0.343545943498611,1,0.129999995231628,9,7.5,16,8,2.5,56
123012,0,3,12,60,1,0,7,20,27900,2641.58715820312,383.381011962891,3024.96801757812,0,1,0.193640440702438,1,0.75,9,7.5,16,8,2.5,56
123022,0,3,12,32,1,12,6,20,33365,3940.84252929688,621.592712402344,4562.43505859375,0,1,0.193640440702438,1,0.75,9,7.5,16,8,2.5,56
123032,0,3,12,25,1,0,5,40,33595,2944.86181640625,1311.13037109375,4255.9921875,0,1,0.193640440702438,1,0.75,9,7.5,16,8,2.5,56
123035,0,3,12,31,1,3,6,331,117260,4032.11328125,1591.25061035156,5623.36376953125,0,0,1.93124079704285,1,0.75,9,7.5,16,8,2.5,56
123042,0,3,12,65,1,0,2,17.5,18530,4124.5400390625,1142.67907714844,5267.21875,0,1,0.193640440702438,1,0.75,9,7.5,16,8,2.5,56
123044,0,3,12,25,1,0,5,45,37655,2762.40209960938,294.879089355469,3057.28100585938,0,0,2.21524667739868,1,0.75,9,7.5,16,8,2.5,56
123052,0,3,12,37,1,5,5,11,38617,3178.32202148438,1070.61535644531,4248.93701171875,0,1,0.193640440702438,1,0.75,9,7.5,16,8,2.5,56
123062,0,3,12,30,1,5,4,18.75,42975,3942.57495117188,538.606201171875,4481.181640625,0,1,0.193640440702438,1,0.75,9,7.5,16,8,2.5,56
123112,0,3,12,20,1,2,5,50,26235,2895.84301757812,2496.56298828125,5392.4052734375,0,1,0.193640440702438,1,0.75,9,7.5,16,8,2.5,56
131014,0,1,13,35,1,0,7,39,55200,2198.43432617188,3323.06518554688,5521.49951171875,0,0,1.94495415687561,1,0.449999988079071,10.3999996185303,8.5,13,8,2.25,48
131015,0,1,13,63,1,7,9,443,631550,3284.03466796875,1914.26818847656,5198.302734375,0,0,2.20183491706848,1,0.449999988079071,10.3999996185303,8.5,13,8,2.25,48
131022,0,1,13,24,1,0,3,2,2098,2039.16345214844,210.268676757812,2249.43212890625,1,0,0.305810391902924,1,0.449999988079071,10.3999996185303,8.5,13,8,2.25,48
131025,0,1,13,45,1,0,10,122,165300,3474.94482421875,736.266479492188,4211.2109375,0,0,2.20183491706848,1,0.449999988079071,10.3999996185303,8.5,13,8,2.25,48
131032,0,1,13,31,1,4,4,60,58413,2339.55004882812,198.176116943359,2537.72607421875,1,0,0.305810391902924,1,0.449999988079071,10.3999996185303,8.5,13,8,2.25,48
131035,0,1,13,59,1,0,7,119,195001,4317.43115234375,5491.7060546875,9809.1357421875,0,0,2.20183491706848,1,0.449999988079071,10.3999996185303,8.5,13,8,2.25,48
131042,0,1,13,35,1,0,5,1,7050,3500.66015625,630.695556640625,4131.35546875,1,0,0.305810391902924,1,0.449999988079071,10.3999996185303,8.5,13,8,2.25,48
131054,0,1,13,38,1,11,4,10,32007,3730.28247070312,998.410583496094,4728.69287109375,0,0,1.94495415687561,1,0.449999988079071,10.3999996185303,8.5,13,8,2.25,48
132015,0,2,13,66,1,0,7,490,762160,4919.24462890625,1951.48999023438,6870.7353515625,0,0,3.16216206550598,1,0.5,10.3999996185303,9,16,10,2.5,56
132022,0,2,13,36,1,0,7,30,43100,2262.93310546875,265.233764648438,2528.1669921875,1,0,0.309582322835922,1,0.5,10.3999996185303,9,16,10,2.5,56
132042,0,2,13,25,1,16,2,20,56450,5095.0205078125,12296.818359375,17391.83984375,1,0,0.309582322835922,1,0.5,10.3999996185303,9,16,10,2.5,56
132062,0,2,13,53,1,5,8,52,82600,3134.56372070312,493.596527099609,3628.16040039062,1,0,0.309582322835922,1,0.5,10.3999996185303,9,16,10,2.5,56
132072,0,2,13,43,1,10,5,2,17000,4280.51025390625,1130.76928710938,5411.279296875,1,0,0.309582322835922,1,0.5,10.3999996185303,9,16,10,2.5,56
132092,0,2,13,41,1,0,4,27,45239,3886.25244140625,467.881225585938,4354.1337890625,1,0,0.309582322835922,1,0.5,10.3999996185303,9,16,10,2.5,56
133012,0,3,13,40,1,0,5,3,7250,2629.49389648438,479.279998779297,3108.77368164062,0,1,0.332194119691849,1,0.519999980926514,11,9.5,16,8,2.5,48
