codigoCliente,sumValTot,Frecuencia,edad,estadoCivil,nivelEducacion,sexo,tipoVivienda,nivelIngresos,Uafe
55544,2213.71,36,46.8027397260274,C,P o S,M,P,1322.18,0
55546,2121.81,22,41.6767123287671,C,P o S,M,NP,508.54,0
55548,2274.46,32,38.4602739726027,C,P o S,M,NP,1022.18,0
55549,1945.64,18,40.1315068493151,C,P o S,M,NP,819.16,0
55550,1251.47,9,41.6849315068493,U,P o S,M,P,1103,0
55551,1751.26,17,41.7616438356164,C,P o S,M,NP,950,0
55553,19.71,2,38.8657534246575,C,P o S,M,NP,0,0
55555,123.66,6,39.8876712328767,C,P o S,M,NP,783.23,0
55558,1643.37,13,43.641095890411,C,Sup,M,P,1935,0
55559,982.58,7,45.3972602739726,S,P o S,M,NP,0,0
55561,520.17,10,42.4684931506849,C,P o S,M,P,1003.72,0
55569,2447.83,20,39.4602739726027,S,Sup,M,NP,1022.18,1
55571,1995.07,13,44.8849315068493,C,P o S,M,NP,1022.18,0
55575,295.04,4,46.1479452054795,S,P o S,M,NP,1022,0
55577,1934.16,21,42.4657534246575,C,P o S,M,NP,1696.03,0
55579,19.71,2,43.1123287671233,C,Sup,M,NP,0,0
55583,2385.74,16,39.4109589041096,S,P o S,M,NP,862.66,0
55586,2241.45,15,41.6684931506849,S,P o S,M,NP,1303.72,0
55587,2958.19,15,41.1287671232877,S,P o S,M,NP,1022.18,0
55592,4070.34,30,39.7534246575342,D,P o S,M,NP,2041.95,0
55593,2924.67,22,43.8027397260274,C,P o S,M,NP,1005.51,0
55594,1985.29,13,42.7342465753425,S,P o S,M,NP,705.88,0
55595,2154.79,17,41.4547945205479,C,P o S,M,P,1120,1
55596,1401.99,17,41.972602739726,V,P o S,M,NP,1022,0
55597,2299.65,22,46.5780821917808,S,Sup,M,NP,888,0
55598,182.71,5,40.1890410958904,C,P o S,M,P,1022.19,0
55600,2398.13,19,41.427397260274,C,Sup,M,NP,1286.03,0
55602,2531.61,21,41.2602739726027,C,P o S,M,P,950,0
55604,199.56,4,41.0739726027397,C,P o S,M,P,1003.72,0
55606,2090.86,23,45.454794520548,C,P o S,M,P,670.37,0
55607,4277.08,17,42.5178082191781,C,P o S,M,NP,1022.18,0
55609,1867.19,11,43.7808219178082,S,P o S,M,NP,985.6,0
55610,1941.9,11,44.227397260274,U,P o S,M,NP,673.91,0
55611,113.63,6,43.0821917808219,S,P o S,M,P,1922.18,0
55613,4258.26,9,41.2219178082192,C,P o S,M,NP,0,0
55615,2144.03,19,39.986301369863,C,Sup,M,P,968.54,0
55616,12267.26,12,39.8328767123288,C,P o S,M,P,1630.7,0
55617,313.96,6,40.1808219178082,C,P o S,M,P,827.52,0
55618,48.15,4,41.9917808219178,S,P o S,M,P,889.58,0
55621,2075.09,15,44.1232876712329,C,P o S,M,P,1022.18,0
55622,389.4,4,44.1315068493151,C,P o S,M,NP,837,0
55624,2075.7,12,43.2191780821918,C,P o S,M,NP,1022.18,0
55628,1660.92,8,42.8520547945206,C,P o S,M,P,1032.95,0
55629,0.04,2,42.6958904109589,C,P o S,M,NP,0,0
55630,6212.08,28,42.8712328767123,U,P o S,M,P,567.05,0
55633,2520,20,41.7972602739726,C,P o S,M,NP,801.99,0
55634,180.36,5,40.4493150684932,U,P o S,M,NP,1003.72,0
55636,3301.57,23,44.1506849315069,C,P o S,M,NP,0,0
55637,1968.03,14,42.3917808219178,C,P o S,M,P,1394.48,0
55638,2187.06,14,46.4821917808219,C,Sup,M,P,1900,0
55639,2261.91,22,39.7643835616438,C,P o S,M,NP,1022.18,0
55640,786.87,10,40.1917808219178,S,P o S,M,NP,745.83,0
55645,1860.93,13,44.027397260274,C,Sup,M,P,1022.18,0
55646,1950.73,5,43.013698630137,C,P o S,M,P,2349.2,0
55650,3447.29,27,46.3534246575343,C,P o S,M,NP,1930.81,0
55652,125.11,4,44.1780821917808,C,P o S,M,NP,860,0
55654,414.59,9,43.9260273972603,C,P o S,M,NP,582.6,0
55656,0.64,2,41.0986301369863,C,Sup,M,NP,0,0
55657,0.02,1,44.6383561643836,S,P o S,M,NP,0,0
55659,1030.4,4,40.8328767123288,S,P o S,M,NP,0,0
55663,1428.67,11,41.6794520547945,S,P o S,M,P,707.56,0
55664,180.35,5,43.6684931506849,S,P o S,M,NP,1003.72,0
55665,1969.03,17,39.5890410958904,C,P o S,M,NP,2358.41,0
55666,30.34,3,42.6054794520548,S,P o S,M,P,950,0
55668,448.46,10,40.7369863013699,S,P o S,M,NP,985.6,0
55671,0.07,1,41.3890410958904,S,missing o N,M,NP,0,0
55672,1543.42,12,39.0520547945206,C,Sup,M,P,802.54,0
55674,421.92,9,43.1205479452055,C,Sup,M,NP,850,0
55677,2349.35,18,43.2739726027397,C,P o S,M,NP,1022.33,0
55678,2882.5,18,39.4684931506849,C,P o S,M,NP,1022.18,1
55679,2767.43,11,38.9123287671233,C,P o S,M,NP,1798,0
55680,2012.16,20,42.5369863013699,S,P o S,M,P,2170,0
55681,5372.73,17,46.7534246575343,C,P o S,M,NP,1022.18,0
55682,1817.09,13,43.2246575342466,S,P o S,M,NP,1000,0
55683,118.33,3,40.6054794520548,S,missing o N,M,NP,0,0
55685,2044.28,25,40.2904109589041,S,P o S,M,NP,1022,0
55686,1282.7,34,42.8931506849315,D,P o S,M,NP,773,0
55687,1997.33,10,47.8821917808219,C,P o S,M,NP,0,0
55690,1826.21,19,41.3753424657534,D,P o S,M,NP,986.03,0
55691,1203.78,4,42.1397260273973,C,P o S,M,P,1250,0
55693,0.02,1,43.7260273972603,C,P o S,M,NP,756.85,0
55694,232.14,9,42.2904109589041,C,P o S,M,P,1022.18,0
55695,4711.91,20,45.6493150684932,C,P o S,M,P,886.74,1
55697,1959.14,14,41.4465753424658,C,P o S,M,P,986.03,0
55698,1599.55,25,39.5150684931507,C,P o S,M,NP,617.65,0
55699,1604.71,6,40.2602739726027,S,P o S,M,NP,1100,0
55702,2575.28,17,39.6767123287671,C,P o S,M,NP,948,0
55703,2274.74,16,41.2109589041096,C,P o S,M,NP,0,0
55704,904.55,9,41.0438356164384,S,P o S,M,NP,530.52,0
55705,2907.35,23,46.5534246575342,S,P o S,M,P,1022.18,0
55707,1667.46,10,45.4219178082192,C,P o S,M,NP,1562.18,0
55708,3266.57,26,43.0684931506849,C,P o S,M,NP,931,0
55710,1332.79,11,39.613698630137,S,P o S,M,NP,644,0
55711,165.33,4,46.0904109589041,C,P o S,M,NP,0,0
55713,2388.97,12,41.4,C,P o S,M,NP,986.13,0
55714,20.31,2,42.8931506849315,S,P o S,M,NP,752.58,0
55716,1479.05,16,46.9232876712329,C,Sup,M,NP,1022.18,0
55718,1874.81,13,42.8767123287671,S,P o S,M,NP,961.88,0
55719,19.71,2,42.7506849315069,S,missing o N,M,NP,0,0
55722,2327.66,23,41.9945205479452,C,P o S,M,P,1033.72,0
55723,181.27,4,42.7260273972603,C,P o S,M,P,660.48,0
55724,2670.14,48,46.7013698630137,U,P o S,M,P,1051.65,0
55725,2507.45,80,46.0739726027397,C,P o S,M,NP,1090,0
55726,53.14,4,49.2849315068493,C,P o S,M,NP,725.11,0
55728,0.01,1,43.4383561643836,C,P o S,M,NP,380,0
55730,5.29,5,41.4849315068493,S,P o S,M,NP,800,0
55731,2700.54,13,44.2191780821918,C,Sup,M,NP,1032.95,0
55732,2389.04,44,44.0027397260274,S,Sup,M,P,972.18,0
55736,1573.65,11,42.4,C,P o S,M,NP,1040,0
55737,19.71,2,40.9260273972603,C,P o S,M,NP,936.79,0
55738,751.94,14,40.3068493150685,S,Sup,M,NP,370,0
55739,3680.23,23,42.1178082191781,C,P o S,M,P,1389,0
55741,1826.86,9,45.1095890410959,C,P o S,M,NP,1054.48,0
55742,19.71,2,44.4438356164384,C,P o S,M,NP,1022.18,0
55743,1838.25,9,40.9753424657534,C,P o S,M,NP,1032.95,0
55744,2089.36,19,40.9671232876712,C,P o S,M,P,1022.18,0
55746,19.71,2,42.9479452054794,S,P o S,M,NP,0,0
55749,1385.43,9,40.5205479452055,D,P o S,M,NP,936.03,0
55751,177.82,4,40.9068493150685,S,P o S,M,NP,672.5,0
55754,2127.04,24,38.7616438356164,C,P o S,M,NP,1025.5,0
55755,186.52,4,43.3506849315069,S,P o S,M,NP,1003.72,0
55757,2140.73,18,41.0849315068493,S,P o S,M,NP,1022.18,0
55759,893.21,5,41.2328767123288,C,P o S,M,NP,969.12,0
55766,259.67,4,40.454794520548,S,P o S,M,NP,1022.18,0
55769,67.88,5,40.9342465753425,S,P o S,M,NP,1022,0
55770,1849.18,31,44.7178082191781,C,P o S,M,P,1022.18,1
55771,0.04,2,39.7424657534247,C,P o S,M,NP,590.4,0
55773,2409.81,7,44.8739726027397,C,P o S,M,P,1200,0
55775,3079.31,25,42.3753424657534,C,P o S,M,NP,604.67,0
55776,210.81,8,39.8821917808219,C,Sup,M,NP,504,0
55777,1667.94,8,41.7397260273973,C,P o S,M,NP,1022.18,0
55778,19.72,2,45.813698630137,C,P o S,M,P,1022,0
55779,26.97,2,43.7013698630137,S,missing o N,M,NP,0,0
55780,139.72,5,42.386301369863,C,P o S,M,NP,1192,0
55782,2527.36,30,41.5041095890411,C,P o S,M,NP,1022.18,0
55785,2188.21,16,42.6931506849315,C,P o S,M,P,1019.18,0
55786,2764.04,10,43.8821917808219,S,P o S,M,P,886.54,0
55787,1996.88,11,40.813698630137,C,P o S,M,NP,678.98,0
55788,1656.34,10,43.0657534246575,S,P o S,M,P,663.95,0
55792,2117.85,18,41.3041095890411,C,P o S,M,P,2327.62,0
55794,2044.44,19,40.0821917808219,C,P o S,M,P,1022,0
55795,1749,14,41.1123287671233,C,P o S,M,NP,1194,1
55797,5026.66,7,44.0849315068493,C,P o S,M,P,1752.18,0
55798,1467.97,18,46.2438356164384,S,P o S,M,NP,1022.18,0
55799,1816.96,9,44.1397260273973,C,P o S,M,P,3453.83,0
55801,19.71,2,40.1479452054795,C,P o S,M,P,1190,0
55809,2387.5,16,38.6602739726027,C,P o S,M,NP,1300,0
55810,210.36,4,41.6328767123288,C,P o S,M,NP,1032,0
55812,2188.83,16,43.9643835616438,C,P o S,M,P,1014.49,0
55814,2011.4,9,46.3753424657534,C,P o S,M,NP,1022.18,0
55817,2358.58,18,43.2876712328767,C,P o S,M,NP,1020,0
55820,2767.55,35,39.8821917808219,U,Sup,M,NP,0,0
55822,19.71,2,43.2082191780822,C,P o S,M,P,1003.72,0
55829,2319.01,14,43.5397260273973,C,P o S,M,NP,6297,0
55833,2202.02,12,41.8821917808219,U,P o S,M,NP,694.62,0
55834,2586.01,13,46.3150684931507,C,P o S,M,P,863.92,0
55840,1609.37,8,45.5095890410959,S,P o S,M,NP,583.92,0
55843,0.04,2,39.5561643835616,C,P o S,M,P,532.4,0
55847,1283.29,6,45.8520547945206,C,P o S,M,P,650.98,0
55855,4920.63,19,43.0054794520548,S,P o S,M,NP,775.29,0
55856,2089.17,19,45.0219178082192,S,Sup,M,NP,881.01,0
55857,909.95,5,40.4931506849315,C,P o S,M,P,0,0
55860,1940.82,11,43.1178082191781,C,P o S,M,P,1054.48,0
55862,1722.62,22,42.1534246575343,C,P o S,M,NP,852.18,0
55863,336.77,11,41.4219178082192,S,P o S,M,NP,0,0
55866,1861.26,17,40.8657534246575,C,P o S,M,P,1022.18,0
55868,1313.22,33,41.227397260274,C,P o S,M,P,938,0
55869,89.14,3,46.6794520547945,S,P o S,M,NP,0,0
55873,204.1,5,43.6246575342466,C,P o S,M,P,809.62,0
55874,1949.32,12,43.7397260273973,U,P o S,M,NP,1022.18,0
55875,4405.49,18,38.6986301369863,C,P o S,M,NP,1022.18,0
55876,1063.67,5,40.613698630137,U,P o S,M,NP,832.94,0
55877,2108.15,17,41.1068493150685,C,P o S,M,NP,970,0
55881,3207.76,47,39.6383561643836,C,P o S,M,P,1022.18,0
55882,589.4,7,39.8191780821918,C,P o S,M,NP,725.88,0
55884,2178.21,11,40.1808219178082,S,P o S,M,P,686.95,0
55889,46080.64,17,41.7260273972603,C,P o S,M,NP,0,0
55890,2525.74,13,42.7150684931507,U,P o S,M,NP,1022,0
55891,3452.64,29,40.5917808219178,U,P o S,M,NP,1119.16,0
55892,2392.92,19,43.1232876712329,C,P o S,M,P,987.2,0
55895,39.71,2,42.1424657534247,C,P o S,M,NP,775,0
55897,74.65,4,44.9917808219178,S,P o S,M,P,1288,0
55898,1075.01,14,47.6246575342466,C,P o S,M,P,726,0
55899,2003.43,12,41.3835616438356,C,P o S,M,NP,923.54,0
55902,5783.38,17,43.0657534246575,C,P o S,M,NP,981.82,0
55905,5110.14,36,46.3534246575343,C,P o S,M,P,1003.72,0
55906,2064.07,25,41.8356164383562,C,P o S,M,P,3400,0
55907,21.5,2,44.3698630136986,S,P o S,M,NP,0,0
55910,7269.65,20,40.0109589041096,U,Sup,M,P,1382.18,0
55913,2406.23,5,40.1780821917808,S,P o S,M,NP,854.66,0
55917,689.67,11,40.3972602739726,C,P o S,M,NP,581.78,0
55918,116.39,4,41.9342465753425,C,P o S,M,NP,0,0
55921,355.51,7,40.7643835616438,C,P o S,M,P,1022.18,0
55923,21.21,4,40.5479452054795,C,Sup,M,P,1296,0
55927,2693.73,27,41.7342465753425,S,P o S,M,NP,1022.18,0
55928,3627.06,21,44.8904109589041,C,P o S,M,NP,1372.18,0
55929,229.82,5,40.4931506849315,D,P o S,M,P,1282.02,0
55932,19.75,2,39.0301369863014,S,missing o N,M,NP,0,0
55933,1026.05,18,45.5780821917808,U,P o S,M,NP,989,0
55934,2219.7,38,43.1561643835617,C,Sup,M,NP,1022.18,0
55935,139.67,4,40.6246575342466,C,P o S,M,NP,1022.18,0
55937,2389.33,13,43.8438356164384,C,P o S,M,NP,1408.27,0
55938,3980.31,23,44,C,P o S,M,NP,1031,0
55939,2023.83,8,44.1753424657534,S,P o S,M,P,514.22,0
55940,334.62,7,43.9205479452055,C,P o S,M,NP,986.03,0
55941,2032.44,9,41.8821917808219,C,P o S,M,NP,1003.72,0
55943,2169.26,15,43.2821917808219,C,P o S,M,P,1202.18,0
55945,5793.68,69,42.3315068493151,S,Sup,M,NP,1003.72,0
55949,2764,12,41.0821917808219,C,P o S,M,P,1181.82,0
55950,1228.28,13,45.4191780821918,S,P o S,M,NP,572.88,0
55951,7344.24,21,41.7013698630137,C,P o S,M,NP,1022.18,0
55952,22.17,4,40.3452054794521,C,P o S,M,NP,0,0
55953,1719.77,14,47.0575342465754,C,P o S,M,P,1022.18,0
55954,2652.41,19,39.5671232876712,C,P o S,M,NP,1100,0
55955,3452.41,32,44.8821917808219,C,P o S,M,P,1003.72,0
55956,3087.03,33,39.8109589041096,C,P o S,M,P,1129.64,0
55957,1849.75,16,44.2602739726027,C,P o S,M,P,1745.63,0
55959,2856.92,24,42.241095890411,S,P o S,M,NP,720.75,0
55961,4719.86,25,42.3616438356164,U,P o S,M,NP,0,1
55962,0.84,4,39.0328767123288,C,P o S,M,NP,659.29,0
55963,10104.85,46,41.7780821917808,C,P o S,M,NP,1022.18,0
55964,70.74,5,41.7616438356164,C,P o S,M,P,1022,0
55968,80.74,5,40.4575342465753,C,P o S,M,NP,786.69,0
55970,1405.81,9,44.2109589041096,C,P o S,M,P,1780,0
55972,3009.78,31,40.1424657534247,S,P o S,M,NP,1054,0
55973,2433.98,23,39.7972602739726,S,P o S,M,P,1022,0
55975,5633.39,22,43.1506849315069,S,P o S,M,P,709.7,0
55977,1530.22,54,41.3835616438356,C,P o S,M,P,622.18,0
55981,1407.94,14,41.6027397260274,C,P o S,M,NP,847.18,0
55983,2116.74,14,43.5287671232877,C,P o S,M,P,0,0
55984,1850.28,14,41.7287671232877,C,P o S,M,P,1003.72,0
55985,600.1,6,39.0246575342466,S,P o S,M,P,850,0
55986,1552.93,4,42.2794520547945,C,Sup,M,NP,970,0
55988,3670.84,18,43.0520547945206,C,P o S,M,P,1022.18,0
55989,1955.09,16,45.2054794520548,C,P o S,M,P,0,0
55990,2043.87,25,45.4383561643836,C,P o S,M,P,1003.72,0
55994,5561.97,11,41.2767123287671,C,P o S,M,NP,649.92,0
55995,2335.81,20,38.7260273972603,U,P o S,M,P,932.27,0
55997,1581.18,9,45.3616438356164,S,Sup,M,NP,555.52,0
56001,3178.01,25,41.6767123287671,U,P o S,M,NP,1300,0
56002,1574.72,13,45.9424657534247,C,P o S,M,NP,985.6,0
56003,408,6,42.0109589041096,S,Sup,M,P,1003.72,0
56004,5055.95,21,40.2849315068493,C,P o S,M,P,1785,0
56006,1898.9,9,40.6465753424658,C,Sup,M,NP,0,0
56010,395.39,5,39.9452054794521,C,P o S,M,NP,709.79,0
56011,2799.54,24,41.1150684931507,C,P o S,M,NP,1003.72,0
56012,2710.78,31,41.4219178082192,D,P o S,M,P,1022.18,1
56014,1961.09,24,41.5534246575342,C,P o S,M,NP,0,0
56015,2445.13,30,41.1808219178082,C,P o S,M,NP,1022.18,0
56016,5645.93,30,42.6684931506849,C,P o S,M,NP,930.86,0
56017,8183.27,27,41.758904109589,S,P o S,M,P,1022.18,0
56018,307.76,4,39.3397260273973,S,P o S,M,NP,1022.18,0
56020,2148.76,8,40.5342465753425,C,P o S,M,NP,0,0
56022,1256.12,4,39.6876712328767,C,P o S,M,NP,1817,0
56024,8353.03,87,41.0301369863014,C,P o S,M,P,1154,0
56026,2592.27,23,42.172602739726,C,P o S,M,NP,985,0
56028,49.69,4,42.6219178082192,U,P o S,M,NP,1300,0
56029,2475.86,8,45,S,P o S,M,NP,0,0
56030,1845.14,15,44.8739726027397,D,P o S,M,NP,986,0
56031,831.19,6,46.1561643835617,C,P o S,M,NP,2760,0
56033,19.71,2,43.8794520547945,S,P o S,M,NP,1022.18,0
56035,2531.88,11,41.9369863013699,C,P o S,M,P,1022.18,0
56037,2873.3,12,47.2794520547945,C,P o S,M,NP,885.27,0
56038,6241.69,19,45.6438356164384,S,P o S,M,NP,947.47,0
56039,1909.99,22,48.8465753424658,U,P o S,M,P,766.14,0
56040,4374.12,20,39.2465753424658,C,P o S,M,NP,1022.18,0
56041,103.52,5,40.2493150684932,C,P o S,M,NP,986,0
56042,2165.05,26,41.6712328767123,S,P o S,M,P,1022.18,0
56043,8510.37,24,41.172602739726,C,P o S,M,NP,0,0
56045,2340.94,15,45.4876712328767,C,Sup,M,NP,1022.18,0
56047,19.71,2,39.0547945205479,S,missing o N,M,NP,0,0
56048,1944.17,23,46.1452054794521,C,P o S,M,P,1664.18,0
56049,2983.32,16,45.454794520548,C,P o S,M,P,1009.72,0
56050,6273.45,25,43.0712328767123,D,P o S,M,P,888.38,0
56052,2360.61,20,40.4246575342466,C,Sup,M,NP,1022,0
56053,2192.92,21,44.1780821917808,C,P o S,M,P,1513.02,0
56056,2112.8,11,40.6821917808219,C,P o S,M,NP,834.69,0
56058,2083.42,22,39.6219178082192,S,P o S,M,NP,1022.22,0
56060,1943.3,8,43.0383561643836,C,P o S,M,P,1837,0
56061,2037.35,14,43.5780821917808,S,P o S,M,P,2225,0
56063,2993,27,41.0328767123288,S,P o S,M,P,986.03,0
56064,1250.04,12,40.3205479452055,C,P o S,M,NP,1180,0
56065,386.82,4,41.3260273972603,C,P o S,M,NP,2220,0
56066,4493.55,20,40.5753424657534,C,P o S,M,NP,752.59,0
56067,19.71,2,41.9808219178082,S,P o S,M,NP,0,0
56068,2008.76,21,40.1808219178082,C,P o S,M,P,1210,0
56070,3988.32,20,43.5561643835616,C,P o S,M,P,820,0
56072,1563.51,16,42.1095890410959,S,P o S,M,NP,804,0
56075,2092.78,16,39.4904109589041,S,Sup,M,NP,860,0
56079,2485.96,37,44.8739726027397,C,P o S,M,P,0,0
56081,5320.78,22,46.4904109589041,C,P o S,M,P,901.66,0
56082,1692.43,13,40.241095890411,C,P o S,M,NP,1024,0
56083,4102.68,36,39.4,U,P o S,M,NP,986.03,0
56088,2061.45,18,40.6356164383562,D,Sup,M,NP,858.44,0
56089,2929.77,20,40.9534246575343,C,P o S,M,P,1703.72,0
56091,820.72,19,41.8821917808219,U,P o S,M,NP,1003.72,0
56094,19.71,2,43.358904109589,S,missing o N,M,NP,0,0
56097,807.79,20,40.4191780821918,S,P o S,M,P,534.78,0
56099,2141.47,10,48.7479452054795,C,P o S,M,NP,753.58,0
56101,1746.92,13,44.1424657534247,S,P o S,M,NP,790.76,0
56102,1527.29,13,43.1068493150685,C,P o S,M,P,714.21,0
56104,1348.99,15,39.1315068493151,C,P o S,M,P,1400,0
56105,1881.62,10,40.7013698630137,S,P o S,M,P,1603.35,0
56109,2033.47,18,39.9671232876712,C,P o S,M,NP,939,0
56110,7172.27,19,40.8164383561644,S,P o S,M,NP,1255,0
56112,477.33,8,39.7506849315069,C,P o S,M,NP,602.27,0
56115,122.5,3,40.5643835616438,C,P o S,M,NP,0,0
56116,2018.94,15,41.7205479452055,D,P o S,M,NP,1022.18,0
56117,2075.9,25,44.5671232876712,C,P o S,M,NP,697,0
56118,2255.41,19,41.0657534246575,U,P o S,M,NP,0,0
56119,30.72,3,39.3342465753425,C,P o S,M,NP,0,0
56121,19.71,2,45.9780821917808,S,P o S,M,P,1022,0
56122,3654.29,8,38.7260273972603,C,P o S,M,P,1885,0
56123,1294.04,22,42.054794520548,C,P o S,M,NP,2415,0
56124,0.04,2,44.8438356164384,U,P o S,M,NP,0,0
56125,4384.11,17,42.5424657534247,U,P o S,M,NP,948,0
56126,2220.48,16,40.6383561643836,C,Sup,M,NP,1022.18,0
56127,2375,33,42.6767123287671,C,P o S,M,NP,1022.18,0
56128,3253.4,17,45.1342465753425,C,P o S,M,NP,800,0
56130,1801.21,11,41.2054794520548,S,P o S,M,NP,0,0
56131,1704.57,21,39.972602739726,C,P o S,M,NP,1679.32,1
56133,475.95,5,42.4383561643836,C,P o S,M,NP,0,0
56135,3222.64,63,43.6246575342466,C,P o S,M,NP,1003.72,0
56139,1788.36,20,40.3506849315068,C,P o S,M,P,766.5,0
56141,1248.87,19,44.8191780821918,C,P o S,M,NP,590,0
56142,2288.95,13,44.9123287671233,C,P o S,M,P,1002,0
56143,2766.49,39,41.8082191780822,S,P o S,M,NP,1022,0
56144,380.47,4,38.9095890410959,C,P o S,M,NP,1003.72,0
56147,3429.99,38,40.6493150684932,U,P o S,M,P,940,0
56148,4522.1,9,40.758904109589,C,P o S,M,P,813.83,0
56152,72.19,4,41.9150684931507,S,missing o N,M,NP,0,0
56153,2736.37,23,44.2438356164384,C,P o S,M,NP,856,0
56154,41648.31,56,43.4684931506849,U,P o S,M,NP,570,0
56155,1705.73,18,46.8219178082192,C,P o S,M,NP,982,0
56156,1451.94,15,43.4082191780822,C,P o S,M,NP,0,0
56159,1321.32,15,39.8520547945206,C,P o S,M,P,816.67,0
56161,661.52,16,41.7232876712329,S,P o S,M,NP,742.32,0
56163,1860.22,11,42.5369863013699,C,P o S,M,NP,1003.72,0
56164,2585.01,14,40.041095890411,S,P o S,M,NP,1022.18,0
56166,5469.74,62,44.1643835616438,C,P o S,M,NP,880.73,0
56167,2267.03,26,40.3342465753425,C,P o S,M,NP,0,0
56169,827.57,10,40.7698630136986,U,P o S,M,NP,671.48,0
56170,929.24,14,38.9178082191781,C,P o S,M,NP,0,0
56171,1883.21,18,39.0219178082192,S,P o S,M,P,1472.18,0
56172,31.55,2,40.9342465753425,S,P o S,M,NP,0,0
56175,0.02,1,40.4958904109589,C,P o S,M,NP,980,0
56176,598.84,6,40.9068493150685,C,P o S,M,P,980.22,1
56179,1682.02,33,40.9506849315069,C,P o S,M,NP,895,0
56181,0.02,1,43.6684931506849,C,Sup,M,NP,2800,0
56182,2151.66,13,44.813698630137,C,P o S,M,NP,794,0
56183,5622.79,31,40.972602739726,C,Sup,M,NP,1022.18,0
56188,2.37,3,43.0246575342466,S,P o S,M,NP,1022.18,0
56190,2374.42,49,44.3616438356164,S,P o S,M,NP,948,0
56192,0.02,1,41.013698630137,S,missing o N,M,NP,0,0
56193,19.71,2,46.4904109589041,C,P o S,M,NP,696.38,0
56194,6217.94,19,47.786301369863,C,P o S,M,P,1022.18,0
56197,158.61,4,39.0849315068493,S,P o S,M,NP,855.12,0
56198,0.04,2,49.3041095890411,C,P o S,M,NP,1992,0
56202,3656.86,35,44.1616438356164,C,P o S,M,P,1446.76,0
56209,2749.8,23,42.8027397260274,S,P o S,M,NP,856,0
56211,2354.36,29,41.5205479452055,C,P o S,M,NP,986.03,0
56212,2431.99,30,43.841095890411,U,P o S,M,NP,1003.72,0
56213,2309.11,16,41.9917808219178,C,P o S,M,NP,1003,0
56217,0.04,2,39.1671232876712,C,P o S,M,NP,1195.2,0
56218,1563.16,24,41.0876712328767,S,P o S,M,NP,400.66,0
56220,1683.69,25,43.5397260273973,S,P o S,M,NP,1446.79,0
56221,2092.98,11,43.241095890411,C,P o S,M,P,1003.72,0
56222,4042.41,11,39.6493150684932,C,P o S,M,P,942.13,0
56224,1842.2,21,44.8958904109589,C,P o S,M,P,1020,0
56225,2557.12,34,42.0767123287671,S,P o S,M,NP,985.6,0
56226,80.8,5,40.9424657534247,C,Sup,M,P,1722.18,1
56227,184.99,4,42.827397260274,C,P o S,M,NP,1022.18,0
56228,1991.56,16,45.3123287671233,C,P o S,M,NP,1022.18,0
56229,2112.21,20,40.4219178082192,C,Sup,M,NP,2250,0
56233,1312.41,6,43.3150684931507,U,P o S,M,NP,866.18,0
56235,2134.87,22,44.2493150684932,C,P o S,M,P,1022,0
56236,2020.03,22,44.4356164383562,U,P o S,M,P,1022.18,0
56239,92.88,5,42.5315068493151,S,Sup,M,NP,0,0
56240,186.55,6,44.2493150684932,C,P o S,M,NP,1518.6,0
56245,1973.13,11,42.1260273972603,S,P o S,M,NP,1003,0
56246,0.01,1,47.1479452054795,C,P o S,M,NP,0,0
56247,1143.53,16,42.1917808219178,S,P o S,M,P,2417,0
56248,2397.07,12,39.9232876712329,C,P o S,M,P,3684.58,0
56250,30,2,42.0246575342466,C,P o S,M,NP,0,0
56251,3168.95,20,39.4630136986301,C,P o S,M,NP,1622,0
56252,3201.8,35,42.5369863013699,C,Sup,M,NP,1631,0
56254,1146.7,6,41.4986301369863,S,P o S,M,NP,549.85,0
56257,1445.18,9,45.0356164383562,S,Sup,M,NP,948,0
56258,1434.59,12,43.1506849315069,S,P o S,M,NP,754,0
56259,2032.52,10,40.2301369863014,C,Sup,M,P,1003.72,0
56262,210.57,6,40.6356164383562,S,P o S,M,NP,237,0
56266,5217.66,19,40.4712328767123,S,P o S,M,NP,703.88,0
56267,4584.32,36,48.8520547945206,U,P o S,M,P,950,1
56270,2263.06,56,45.5260273972603,C,P o S,M,P,0,0
56271,2588.64,19,42.0219178082192,C,P o S,M,P,661,0
56273,2071.23,50,42.5890410958904,S,P o S,M,P,636.34,0
56274,2442.77,14,41.2849315068493,C,P o S,M,NP,0,0
56278,2066.62,25,38.7178082191781,S,P o S,M,NP,0,0
56286,1428.46,19,39.358904109589,S,P o S,M,NP,1590,0
56288,25.76,2,41.8986301369863,D,P o S,M,NP,1130,0
56289,0.01,1,42.3013698630137,U,P o S,M,P,678.5,0
56291,6280.55,37,39.5808219178082,S,P o S,M,NP,450.58,0
56292,2243.17,16,45.2712328767123,C,P o S,M,P,1022.02,0
56293,1776.87,13,44.6630136986301,C,P o S,M,NP,0,0
56295,1593.13,8,39.0054794520548,C,P o S,M,P,838.6,0
56296,246.56,5,39.1534246575342,S,P o S,M,NP,1022.18,0
56298,5443.21,33,44.5835616438356,C,P o S,M,P,2129,0
56302,1917.79,3,39.0547945205479,S,P o S,M,NP,1022,0
56305,462.33,9,42.1945205479452,C,P o S,M,P,1022.18,0
56306,35.15,2,48.627397260274,U,P o S,M,NP,0,0
56308,1910.28,26,39.8383561643836,C,P o S,M,NP,846.5,0
